Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units,New_Std Value
CHEMBL4634252,Cn1cc(-c2cc(NS(C)(=O)=O)cc3ccn(Cc4ccc(F)cc4)c23)c2cc[nH]c(=O)c21,IC50,1181.0,nM,1181.0
CHEMBL4635722,Cn1cc(-c2cc(NS(C)(=O)=O)c3ccn(CC4(C)COC4)c3c2)c2cc[nH]c(=O)c21,IC50,180.0,nM,180.0
CHEMBL4441402,Cc1nnc2n1-c1sc(C#CC3CCOCC3)c(Cc3ccccc3)c1COC2,Ki,9.6,nM,21.8
CHEMBL4532913,Cc1nnc2n1-c1sc(C#Cc3ccncc3)c(Cc3ccccc3)c1COC2,Ki,4.2,nM,9.1
CHEMBL4635674,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCCC2)c1=O,IC50,125.89,nM,5062.945
CHEMBL4643238,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2nccc3[nH]ccc23)c1=O,IC50,50118.72,nM,25159.125
CHEMBL4443228,Cc1ccc(-c2cnoc2C)cc1S(=O)(=O)NC1CCCC1,IC50,19006.0,nM,19503.0
CHEMBL4451357,Cc1ccc(-n2nc(C(=O)N3C[C@@H](C)N[C@@H](C)C3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,IC50,5.3,nM,10.25
CHEMBL3925335,COc1cc(C(=O)Nc2c(C)noc2C)cc(-c2ccccc2)c1,IC50,8240.0,nM,14120.0
CHEMBL1361699,Oc1ccc(Cn2ccnc2)c2cccnc12,IC50,101.0,nM,101.0
CHEMBL4077583,O=C(CCCCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,IC50,5700.0,nM,6550.0
CHEMBL4094232,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3C)s1,IC50,5200.0,nM,5200.0
CHEMBL4782851,Cc1nnc2n1-c1ccccc1N(c1ccc(Cl)cc1)CC2C,IC50,350.0,nM,350.0
CHEMBL4797297,Cc1noc2c1-c1ccc(-c3cnn(CC(N)=O)c3)cc1N(c1ccc(C#N)cc1)CC2C,IC50,31.0,nM,31.0
CHEMBL5286429,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(=O)OC(C)(C)C,IC50,580.0,nM,580.0
CHEMBL5279452,Cc1noc2c1-c1c[nH]c(=O)cc1C(c1ccc(Cl)cc1)=NC2,IC50,530.0,nM,815.0
CHEMBL4174918,Cc1nnn2c1-c1ccccc1N(Cc1cccc(Br)c1)CC2,IC50,29.0,nM,23.0
CHEMBL4168815,Cc1nnn2c1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)CC2,IC50,6.0,nM,9.5
CHEMBL4589387,CCS(=O)(=O)Nc1ccc(Oc2cc(C)ccc2F)c(-c2cn(C)c(=O)c3cncn23)c1,IC50,21.0,nM,33.5
CHEMBL4278704,CC1(C)Oc2cc(NS(=O)(=O)c3ccc(F)cc3Cl)ccc2NC1=O,IC50,1440.0,nM,1440.0
CHEMBL4281327,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2ccc3oncc3c2)cc1,IC50,1995.26,nM,1995.26
CHEMBL4281078,COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2c(c1)OC(C)(C)C(=O)N2,IC50,2960.0,nM,2960.0
CHEMBL4288985,COc1ccc(Br)cc1S(=O)(=O)Nc1ccc2c(c1)OC(C)(C)C(=O)N2,IC50,1990.0,nM,1990.0
CHEMBL4278314,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2ccc(C3COC(C)=N3)cc2)cc1,IC50,630.96,nM,595.48
CHEMBL4213524,Cc1ccc2c(c1)CCN2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,IC50,54.6,nM,54.6
CHEMBL4207810,Cc1ccc(N(C)C(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,IC50,10.6,nM,10.6
CHEMBL4210440,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1F,IC50,62.3,nM,62.3
CHEMBL3964013,C=CCC1(O)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,IC50,2500.0,nM,2500.0
CHEMBL3942998,CC(=O)OC1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,IC50,150.0,nM,150.0
CHEMBL3910920,Cc1noc(C)c1-c1ccc2c(c1)C(N[C@H](C)CO)(c1ccccc1)C(=O)N2,IC50,370.0,nM,213.5
CHEMBL3410004,Cc1c(NC(=O)C2CC2)cc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,IC50,220.0,nM,220.0
CHEMBL3409981,O=c1[nH]c(-c2ccccc2F)cs1,IC50,100000.0,nM,100000.0
CHEMBL3409983,O=c1[nH]c(-c2cccc(S(=O)(=O)NC3CC3)c2)cs1,IC50,2260.0,nM,2260.0
CHEMBL3409997,COCC(=O)Nc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,IC50,400.0,nM,400.0
CHEMBL3220869,Cc1noc(C)c1-c1ccc2ncn(Cc3ccccc3[N+](=O)[O-])c2c1,IC50,630.96,nM,630.96
CHEMBL3220861,Cc1noc(C)c1-c1ccc2ncn(Cc3cccc(F)c3)c2c1,IC50,630.96,nM,630.96
CHEMBL3220873,Cc1noc(C)c1-c1ccc2c(c1)ncn2Cc1ccc(Cl)c(Cl)c1,IC50,10000.0,nM,10000.0
CHEMBL5172663,CC(=O)c1c(C)[nH]c(-c2nc3cc(N4CCN(C)CC4)ccc3[nH]2)c1-c1ccc(C)cc1,IC50,55.5,nM,55.5
CHEMBL4852640,CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3C[C@@H](O)C[C@@H]32)cc2c1OC[C@H]2c1ccccc1,IC50,12.59,nM,12565.725
CHEMBL4583926,CC[C@@H]1C(=O)N(C)c2cnc(N(C)c3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,IC50,100.0,nM,100.0
CHEMBL4164563,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3c(C)c(C4CC4)nn3C)c12,Ki,15.8,nM,33.75
CHEMBL4163185,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C)nn3C3CCC3)c12,Ki,2.6,nM,8.450000000000001
CHEMBL4167996,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C)nn3C3CCCC3)c12,IC50,4.0,nM,2.5
CHEMBL4580852,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCOCCOCCNC(=O)CCCCCC1(C)C(/C=C/C=C/C=C3/N(CCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)=[N+](CCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)O)cc31)c1nnc(C)n1-2,IC50,9110.0,nM,9406.666666666666
CHEMBL4877696,CCn1ncc(Nc2ccc(CN)cc2)c(Cl)c1=O,IC50,35000.0,nM,35000.0
CHEMBL4799393,CC(=O)Nc1ccc(C(=O)NC2CCOCC2)cc1O[C@@H](C)c1ccccc1,IC50,251.19,nM,15936.984999999999
CHEMBL4778509,COc1ccc(COc2cc(C(=O)NCCCN)ccc2NC(C)=O)cc1,IC50,39810.72,nM,21161.305
CHEMBL4171143,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCC[C@@H]4C(=O)O)ccc1c23,IC50,3020.0,nM,3020.0
CHEMBL3590406,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OC[C@H]3C[C@@H](C)S(=O)(=O)[C@@H](C)C3)c3[nH]c(=O)c(C)cc23)c1,IC50,25118.86,nM,25118.86
CHEMBL4555072,Cc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCN(C)C4)cc(C)c1OCCCCCC(=O)Nc1ccccc1N,IC50,2190.0,nM,2190.0
CHEMBL4756710,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(Cc1cn(CCCCCCn3cc(CN4C(=O)Nc5ccc(-c6c(C)noc6C)cc5C4c4ccccc4)nn3)nn1)C(=O)N2,IC50,2.1,nM,2.1
CHEMBL3650960,CCn1nc2c(c1C)C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,IC50,43.0,nM,43.0
CHEMBL4868363,Cc1cc2c(C3=CCOCC3)cnc(NC3CCN(C(=O)C(F)CN)CC3)c2[nH]c1=O,Ki,630.96,nM,630.96
CHEMBL4303293,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(N)=O)c1nnc(C)n1-2,IC50,92.0,nM,92.0
CHEMBL4474369,Cc1cc(-c2cc(NS(C)(=O)=O)cnc2Oc2ccc(F)cc2F)n2cc[nH]c(=O)c12,IC50,76.6,nM,46.4
CHEMBL4091003,Cc1nnc2c(Nc3cccc(CNC(=O)c4ccccc4)c3)nc3ccccc3n12,IC50,640.0,nM,640.0
CHEMBL4096882,Cc1noc(C)c1-c1cc(-c2c(C3CC3)n[nH]c2C2CC2)c2[nH]c(=O)[nH]c2c1,K,3.0,nM,3.0
CHEMBL4218207,CCC1CN(Cc2ccccc2)c2cc(C3=CCOCC3)ccc2N1C(C)=O,IC50,1584.89,nM,871.69
CHEMBL4177508,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCCC4)ccc1c23,IC50,47280.0,nM,47280.0
CHEMBL4208936,CC(=O)N1CCc2c(c(-c3cccc4c(Cl)cncc34)nn2C2CCOCC2)C1,IC50,14000.0,nM,14000.0
CHEMBL4209747,CCc1ccc(-c2nn(C3CCOCC3)c3c2CN(C(C)=O)CC3)c2cnccc12,IC50,8500.0,nM,8500.0
CHEMBL4204065,CC(=O)N1CCc2c(c(-c3cccc4cc(-c5cn(C)nc5C#N)ncc34)nn2C2CCOCC2)C1,IC50,3800.0,nM,3800.0
CHEMBL4279367,Cc1noc(C)c1-c1ccc2nc(N3CCN(C(=O)CO)CC3)nc(NCc3cccc(Cl)c3)c2c1,Kd,71.0,nM,71.0
CHEMBL3650925,COc1c2c(nn1C)C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1,IC50,130.0,nM,130.0
CHEMBL3650938,Cc1nn(C2CC2)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,IC50,19.0,nM,19.0
CHEMBL3814197,C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(cnn4C)c3)c2N1,IC50,20000.0,nM,20000.0
CHEMBL3814896,C[C@@H]1CC(=O)Nc2cccc(C(=O)Nc3cccc(-c4cnco4)c3)c2N1,IC50,8000.0,nM,8000.0
CHEMBL3813744,C[C@@H]1CC(=O)Nc2cccc(C(=O)N[C@@H](C)c3ccccc3)c2N1,IC50,20000.0,nM,20000.0
CHEMBL3893693,Cc1cc(-c2nc3ccc(OC(C)C)nc3n2[C@@H](C)c2ccccc2)nn(C)c1=O,IC50,117.0,nM,117.0
CHEMBL3963382,Cc1cc(-c2nc3cccc(C)c3n2Cc2ccccn2)cn(C)c1=O,IC50,109.0,nM,109.0
CHEMBL483254,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,IC50,5.0,nM,5.0
CHEMBL4238181,CO[C@H]1CNC[C@@H](OC)[C@@H]1Nc1nccc2cc(C)c(=O)[nH]c12,IC50,25118.86,nM,25118.86
CHEMBL3933335,CCOc1cc(=O)n(C)cc1-c1cc(NCc2cccc(Oc3ccc(OC)cc3)c2)ccc1Oc1ccc(F)cc1F,Ki,2380.0,nM,2095.0
CHEMBL3950098,CCOc1cc(=O)n(C)cc1-c1cc(NCc2cccc(C#N)c2)ccc1Oc1ccc(F)cc1F,Ki,352.0,nM,322.5
CHEMBL3955197,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(Cl)c2)c2cc[nH]c2c1=O,Ki,8.2,nM,15.5
CHEMBL3952604,Cc1cc(-c2cn(C)nc2Cc2ccccc2)nn2c(C)nnc12,IC50,64.0,nM,64.0
CHEMBL2138220,Cc1ccc(NC(=O)CN2C(=O)NC(C)(C)C2=O)cc1S(=O)(=O)N1CCCCCC1,IC50,50118.72,nM,50118.72
CHEMBL1711265,Cc1ccccc1C(=O)NCC(=O)Nc1ccc(C)c(S(=O)(=O)N2CCCCCC2)c1,IC50,50118.72,nM,50118.72
CHEMBL3609301,CC[C@@H]1C(=O)N(C(C)C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Ki,4500.0,nM,4500.0
CHEMBL3609306,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](Cc1ccccc1)C(=O)N2Cc1ccccc1,Ki,10000.0,nM,10000.0
CHEMBL3609309,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)nc2N1C1CCCC1,Ki,60.0,nM,170.0
CHEMBL3609311,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3F)nc2N1C1CCCC1,Ki,46.0,nM,46.0
CHEMBL3986374,Cc1noc(C)c1-c1ccc2c(c1)C(CCCN1CCN(C)CC1)(c1ccccc1)C(=O)N2,IC50,53.0,nM,53.0
CHEMBL3950740,Cc1cc(-c2nc3cnc(N4CCN(C)CC4)cc3n2C(C)c2ccccn2)cn(C)c1=O,IC50,34.0,nM,34.0
CHEMBL3958010,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cn2ccc(-c3ccccc3F)n2)ccc1Oc1ccc(F)cc1F,Ki,2380.0,nM,1238.85
CHEMBL3891194,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Nc2cccc(Cl)c2)ccc1Oc1ccc(F)cc1F,Ki,1280.0,nM,1595.0
CHEMBL3926727,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)CCS(=O)(=O)c2ccccc2)ccc1Oc1ccc(F)cc1F,Ki,36.5,nM,139.25
CHEMBL4112643,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)CC2C[C@@H]3CC[C@H]2C3)ccc1Oc1ccc(F)cc1F,Ki,75.4,nM,95.7
CHEMBL3930210,CCOc1cc(=O)n(C)cc1-c1cc(N(Cc2cncnc2)S(=O)(=O)Cc2ccccc2)ccc1Oc1ccc(F)cc1F,Ki,266.0,nM,252.0
CHEMBL3890382,Cc1cc(-c2nc3cnccc3n2Cc2ccc(Cl)cc2)cn(C)c1=O,IC50,33.0,nM,33.0
CHEMBL4647080,C#CCNC(=O)CC1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-c2c1sc(=O)n2C,IC50,210.0,nM,210.0
CHEMBL4647718,CCC(c1ccccn1)(c1ccccn1)n1ccc2c(NS(=O)(=O)CC)cc(-c3cn(C)c4c(=O)[nH]ccc34)cc21,IC50,9.4,nM,9.4
CHEMBL4645180,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCOCC2)c1=O,IC50,3162.28,nM,14140.57
CHEMBL4439534,CCOC(=O)CCCOc1ccc2c(c1)C(=O)CC2,Kd,82000.0,nM,82000.0
CHEMBL4203461,CC1C(=O)N(C)c2ccc(C(=O)N(C)C3CCCC3)cc2N1C1CC1,IC50,125.5,nM,125.5
CHEMBL4062038,C=CCn1cc(C(=O)N(C)C2CCN(c3cc(C(C)(C)C)ncn3)CC2)c2cc[nH]c2c1=O,IC50,20000.0,nM,20000.0
CHEMBL4216970,CC1C(=O)N(C)c2ccc(C(=O)N3CCc4ccccc43)nc2N1C1CC1,IC50,238.5,nM,238.5
CHEMBL4205364,Cc1nn(C)c(C)c1NC(=O)c1ccc2c(c1)N(C1CC1)C(C)C(=O)N2C,IC50,320.0,nM,320.0
CHEMBL4460353,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OC(=O)C(C)(C)Oc4ccc(Cl)cc4)c(C)c3)nc2c1,IC50,39.6,nM,39.6
CHEMBL4584933,COc1cc(C(=O)N2CCC(O)CC2)ccc1Nc1cc2c(cc1F)N(C)C(=O)[C@@H](C)N2C1CCCC1,IC50,680.0,nM,680.0
CHEMBL4534000,C[C@@H]1C(=O)N(C)c2ccc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC3CCCC3)nc2N1C1CCCC1,IC50,48.0,nM,48.0
CHEMBL4440443,C[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)nc2N1C1CCCC1,IC50,68.0,nM,68.0
CHEMBL3609300,CC[C@@H]1C(=O)N(CC)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,IC50,690.0,nM,580.0
CHEMBL4761577,CC(=O)Nc1ccc(C(=O)NCCCN)cc1OCc1ccc(Cl)cc1,IC50,1995.26,nM,13557.06
CHEMBL4764059,CCNC(=O)c1cc(OCc2ccccc2)c(NC(C)=O)cc1F,IC50,1584.89,nM,25851.805
CHEMBL4762241,CN1CC(c2ccc(S(=O)(=O)N3CCC[C@@H](C(=O)O)C3)cc2)CC1=O,IC50,1680000.0,nM,1680000.0
CHEMBL4748673,CN1CC(c2ccccc2Br)CC1=O,IC50,321000.0,nM,321000.0
CHEMBL4779319,CCN(CC)S(=O)(=O)c1ccc(C2CC(=O)N(C)C2)c(-c2ccc(N(C)C)cc2)c1,IC50,217000.0,nM,217000.0
CHEMBL4085966,CC(=O)Nc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,IC50,1400.0,nM,1400.0
CHEMBL4074125,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(N)cc1)n2CCN1CCOCC1,IC50,3400.0,nM,3400.0
CHEMBL4094643,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(N(C)C)cc1)n2CCN1CCOCC1,IC50,4300.0,nM,4300.0
CHEMBL4065507,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(C#N)cc1)n2CCN1CCOCC1,IC50,4900.0,nM,4900.0
CHEMBL4094017,Cc1noc(C)c1-c1ccc2c(c1)nc(CCc1ccc(O)cc1)n2CCN1CCOCC1,IC50,4400.0,nM,4400.0
CHEMBL4104158,Cc1noc(C)c1-c1ccc2c(c1)nc(COc1ccccc1)n2CCN1CCOCC1,IC50,14400.0,nM,14400.0
CHEMBL4084580,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,IC50,2400.0,nM,2400.0
CHEMBL4082235,CN(CCCNc1cc(=O)oc2ccccc12)C(=O)c1cccs1,IC50,810.0,nM,810.0
CHEMBL4069594,O=C(NCCNc1ccc(-n2cccn2)nn1)c1ccccc1,IC50,13850.0,nM,13850.0
CHEMBL4096812,O=C(NCCNc1ccc(-n2cccn2)nn1)c1ccccc1Cl,IC50,11180.0,nM,11180.0
CHEMBL4287753,COc1ccc(Br)cc1S(=O)(=O)Nc1cc2c(cc1O)NC(=O)C(C)(C)O2,IC50,630.0,nM,564.0
CHEMBL3915337,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCC(O)CC1)C(=O)N2,IC50,36.0,nM,36.0
CHEMBL3955574,CCOC(=O)CN1CCN(C2(c3ccccc3)C(=O)Nc3ccc(-c4c(C)noc4C)cc32)CC1,IC50,54.0,nM,54.0
CHEMBL3984202,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCN(CCO)CC1)C(=O)N2,IC50,80.0,nM,80.0
CHEMBL3942681,COC(=O)[C@@H](Cc1cnc[nH]1)N[C@@]1(c2ccccc2)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,IC50,260.0,nM,260.0
CHEMBL3983754,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2cc(F)ccc2Cl)ccc1Oc1ccc(F)cc1F,Ki,24.6,nM,177.8
CHEMBL3915556,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2ccc(Cl)cc2F)ccc1Oc1ccc(F)cc1F,Ki,77.7,nM,208.35
CHEMBL3907052,Cn1cc(-c2cc(S(C)(=O)=O)ccc2NC2CCCCC2)c2cc[nH]c2c1=O,Ki,2.1,nM,1.6
CHEMBL3903237,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc3cnccc23)c2cc[nH]c2c1=O,Ki,20.4,nM,12.95
CHEMBL3923219,CN(C)c1cccc(Oc2ccc(S(C)(=O)=O)cc2-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,17.9,nM,12.5
CHEMBL3941801,Cn1cc(-c2cc(S(C)(=O)=O)ccc2OCCN2CCNC2=O)c2cc[nH]c2c1=O,Ki,69.3,nM,69.1
CHEMBL4522909,O=c1[nH]c2ccc(NS(=O)(=O)c3ccccc3)cc2c2ccccc12,IC50,1640.0,nM,1640.0
CHEMBL4483660,O=c1[nH]c2ccc(NS(=O)(=O)C3CCCC3)cc2c2ccccc12,IC50,6170.0,nM,6170.0
CHEMBL4469625,O=c1[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2c2ccccc12,IC50,790.0,nM,790.0
CHEMBL3931527,Cn1cc(-c2cc(S(=O)(=O)N3CCc4ccccc43)ccc2OCC2CC2)c2cc[nH]c2c1=O,Ki,25.7,nM,176.35
CHEMBL3925627,Cc1noc(C)c1-c1ccc2c(c1)C(CCCN(C)C)(c1ccccc1)C(=O)N2,IC50,140.0,nM,140.0
CHEMBL4439538,N#Cc1cccc(S(=O)(=O)Nc2ccc3[nH]c(=O)c4ccccc4c3c2)c1,IC50,1790.0,nM,1790.0
CHEMBL3919669,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOCC5)cc4n3CCOC(C)C)cn12,IC50,43.0,nM,43.0
CHEMBL3910909,CNc1nc(-c2nc3cnc(N4CCOCC4)cc3n2CC2CCCO2)cn2c(C)nnc12,IC50,65.0,nM,65.0
CHEMBL3949471,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cc3c(cc21)N(C)C(=O)C3(C)C,IC50,22.0,nM,22.0
CHEMBL3942916,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2ccc(N)cc21,IC50,157.0,nM,157.0
CHEMBL3969052,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cc3c(cc21)N(C(C)C)S(=O)(=O)C3(C)C,IC50,17.0,nM,17.0
CHEMBL3958003,Cc1nnc2c(NC3CCN(S(C)(=O)=O)CC3)nc(-c3nc4cnc(N5CCOCC5)cc4n3CCOC(C)C)cn12,IC50,122.0,nM,122.0
CHEMBL3956770,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOC[C@@H]5C)cc4n3C(C)CC(F)(F)F)cn12,IC50,26.0,nM,26.0
CHEMBL3929216,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2ccc(N3CCOCC3)nc21,IC50,69.0,nM,69.0
CHEMBL3889934,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)CCCC(=O)Nc2ccccc2)ccc1Oc1ccc(F)cc1F,Ki,284.0,nM,169.1
CHEMBL3930354,Cc1ccccc1C1(O)C(=O)Nc2ccc(-c3c(C)noc3C)cc21,IC50,570.0,nM,570.0
CHEMBL3963572,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cn2cncn2)ccc1Oc1ccc(F)cc1F,Ki,171.0,nM,204.5
CHEMBL4563906,Oc1ccc(Cn2cccn2)c2cccnc12,IC50,76.0,nM,76.0
CHEMBL3934348,CCCS(=O)(=O)Nc1ccc(OC2CCOCC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,24.7,nM,14.1
CHEMBL3965721,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc3c(c2)C(=O)CC3)c2cc[nH]c2c1=O,Ki,9.7,nM,14.35
CHEMBL4217059,CC(=O)N1c2ccc(-c3cnn(C)c3)cc2N(C(=O)c2ccco2)C[C@@H]1C,IC50,380.0,nM,380.0
CHEMBL3907303,Cn1cc(-c2cc(CS(C)(=O)=O)ccc2Nc2ccc(F)cc2)c2cc[nH]c2c1=O,Ki,53.6,nM,32.35
CHEMBL4066449,CC1CCc2c(sc3nc(-c4ccc(O)cc4)[nH]c(=O)c23)C1,IC50,4310.0,nM,4310.0
CHEMBL4093992,CC1CCc2c(sc3nc(-c4ccc(Br)cc4)[nH]c(=O)c23)C1,IC50,10000.0,nM,10000.0
CHEMBL4788537,COc1ccc(Cl)cc1S(=O)(=O)Nc1cc2c(C)noc2cc1C,IC50,1050.0,nM,1050.0
CHEMBL4792667,COc1ccc(Br)cc1S(=O)(=O)Nc1cc2c(C)noc2cc1OCC(=O)NCCN1CCOCC1,IC50,2270.0,nM,2270.0
CHEMBL4451445,Cc1noc(C)c1Cn1c(=O)nc(-c2ccc(Cl)cc2)c2c3c(sc21)CC(c1ccccc1)CC3,IC50,6000.0,nM,6000.0
CHEMBL3650869,Cc1cc(N2C(=O)c3nn(C)cc3[C@H]2c2ccc(Cl)cc2)cn(C)c1=O,IC50,81.0,nM,81.0
CHEMBL3927745,CNS(=O)(=O)c1cnc(OCC2CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,Ki,5.6,nM,5.8
CHEMBL3650937,Cc1nn(-c2ccnn2C)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,IC50,15.0,nM,15.0
CHEMBL3650933,Cc1nn(C2CC2)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnn(C)c3c1)C2=O,IC50,14.0,nM,14.0
CHEMBL3899772,Cn1cc(-c2cc(NS(C)(=O)=O)cc(Cl)c2Oc2ccccc2)c2cc[nH]c2c1=O,Ki,1.7,nM,1.85
CHEMBL3961369,COC(=O)c1cc2c(-c3ccccc3Oc3ccccc3)cn(C)c(=O)c2n1C,Ki,1700.0,nM,2125.0
CHEMBL4582272,COc1cc(=O)n2c(c1C(=O)NCC1CCCO1)CCC2,Kd,60000.0,nM,60000.0
CHEMBL3982329,Cn1cc(-c2cc(S(C)(=O)=O)ccc2OC2CCCCCC2)c2cc[nH]c2c1=O,Ki,2.8,nM,2.0
CHEMBL4567741,Oc1ccc(Cn2nnc3ccccc32)c2cccnc12,IC50,155.0,nM,155.0
CHEMBL3941413,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCC[C@H]1CO)C(=O)N2,IC50,90.0,nM,90.0
CHEMBL2436014,Cc1noc(N)c1-c1cccc(C(F)(F)F)c1,IC50,80900.0,nM,80900.0
CHEMBL3929288,Cc1noc(C)c1-c1ccc2c(c1)C(O)(C1CCCCC1=O)C(=O)N2,IC50,70.0,nM,360.0
CHEMBL3895413,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCC[C@H](N)C1)C(=O)N2,IC50,11.0,nM,11.0
CHEMBL3929232,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCC[C@@H]1CO)C(=O)N2,IC50,110.0,nM,110.0
CHEMBL4059680,CCOc1cc(=O)n(C)cc1-c1cc(NS(=O)(=O)CC)cnc1Oc1ccc(F)cc1F,EC50,45.0,nM,26.85
CHEMBL4869121,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(C(C)C)c12,IC50,3162.28,nM,2210.605
